year,event_id,date,start,duration,track,title,type,video_url,slides_url,audio_url,speakers_name
2020,10598,2020-02-02 00:00:00,09:30,00:30,Free Software Radio,Modernizing Distribution of SDR Tools and Libraries with Conan,devroom,https://video.fosdem.org/2020/AW1.120/fsr_modernizing_distribution_of_sdr_tools.webm,,,Delante Joetta
2020,10162,2020-02-02 00:00:00,10:00,00:30,Free Software Radio,AMENDMENT Channel Equalization using GNU Radio ,devroom,https://video.fosdem.org/2020/AW1.120/fsr_hannel_equalization_using_gnu_radio.webm,,,Ta Cordia
2020,10758,2020-02-02 00:00:00,10:30,00:30,Free Software Radio,How to evolve the GNU Radio scheduler,devroom,https://video.fosdem.org/2020/AW1.120/fsr_how_to_evolve_the_gnu_radio_scheduler.webm,,,Annamary Dmario
2020,10197,2020-02-02 00:00:00,11:00,00:30,Free Software Radio,A Rose by Any Other Name Would Run Just as Long,devroom,https://video.fosdem.org/2020/AW1.120/a_rose_by_any_other_name.webm,,,Tremika Bren
2020,10103,2020-02-02 00:00:00,11:30,00:30,Free Software Radio,gr-satellites latests developments,devroom,https://video.fosdem.org/2020/AW1.120/gr_satellites_latests_developments.webm,,,Allecia Daemon
2020,10125,2020-02-02 00:00:00,12:00,00:30,Free Software Radio,r2cloud - Decode satellite signals on Raspberry PI,devroom,https://video.fosdem.org/2020/AW1.120/r2cloud_decode_satellite_signals_on_raspberry_pi.webm,,,Nikole Davide
2020,9307,2020-02-02 00:00:00,12:30,00:30,Free Software Radio,Platform independent CPU/FPGA co-design: the OscImp-Digital framework,devroom,https://video.fosdem.org/2020/AW1.120/fsr_platform_independent_cpu_fpga_co_design.webm,,,Reva Ransom
2020,9788,2020-02-02 00:00:00,13:00,00:30,Free Software Radio,Striving for Performance Portability of Software Radio Software in the Era of Heterogeneous SoCs,devroom,https://video.fosdem.org/2020/AW1.120/fsr_striving_for_performance_portability.webm,,,Ameera Kaneisha
2020,10566,2020-02-02 00:00:00,13:30,00:30,Free Software Radio,Cooperative Perception in Future Cars using GNU Radio,devroom,https://video.fosdem.org/2020/AW1.120/fsr_cooperative_perception_in_future_cars_using_gnu_radio.webm,,,Inga Christophor
2020,10583,2020-02-02 00:00:00,14:00,00:30,Free Software Radio,srsLTE project update,devroom,https://video.fosdem.org/2020/AW1.120/fsr_srslte_project_update.webm,,,Ared Derrek
2020,10825,2020-02-02 00:00:00,14:30,00:30,Free Software Radio,AMENDMENT The Space Operations Facility of FH Aachen (FHASOF),devroom,https://video.fosdem.org/2020/AW1.120/foss_at_fhasof.webm,,,Katina Lativia|Milburn Froilan
2020,10567,2020-02-02 00:00:00,15:00,00:30,Free Software Radio,Task Scheduling of Software-Defined Radio Kernels in Heterogeneous Chips: Opportunities and Challenges,devroom,https://video.fosdem.org/2020/AW1.120/fsr_task_scheduling_of_software_defined_radio_kernels.webm,,,Inga Christophor
2020,10496,2020-02-02 00:00:00,15:30,00:30,Free Software Radio,SDR4IoT - Using SDR for IoT Device Fingerprinting and Localization ,devroom,https://video.fosdem.org/2020/AW1.120/fsr_iot_device_fingerprinting_and_localization.webm,,,Alana Bandy
2020,9337,2020-02-02 00:00:00,16:00,00:30,Free Software Radio,openwifi,devroom,https://video.fosdem.org/2020/AW1.120/fsr_openwifi.webm,,,Bao Kedric
2020,9308,2020-02-02 00:00:00,16:30,00:30,Free Software Radio,Software Defined Radio based scientific instrumentation,devroom,https://video.fosdem.org/2020/AW1.120/fsr_software_defined_radio_based_scientific_instrumentation.webm,,,Reva Ransom
2020,10595,2020-02-02 00:00:00,09:00,00:05,BSD / PostgreSQL,Welcome to the BSD devroom,devroom,https://video.fosdem.org/2020/AW1.121/welcome_bsd_devroom.webm,,,Britany Trinton
2020,9699,2020-02-02 00:00:00,09:10,00:45,BSD / PostgreSQL,Orchestrating jails with nomad and pot,devroom,https://video.fosdem.org/2020/AW1.121/orchestrating_jails.webm,,,Nasario Jerone
2020,9090,2020-02-02 00:00:00,10:00,01:00,BSD / PostgreSQL,OpenSMTPD over the clouds,devroom,https://video.fosdem.org/2020/AW1.121/opensmtpd_in_the_cloud.webm,,,Johniece Jackielyn
2020,10082,2020-02-02 00:00:00,11:05,00:30,BSD / PostgreSQL,NetBSD - Not Just For Toasters,devroom,https://video.fosdem.org/2020/AW1.121/netbsd_not_just_for_toasters.webm,,,Charleton Giannina
2020,10139,2020-02-02 00:00:00,11:40,00:40,BSD / PostgreSQL,FreeBSD Around the World!,devroom,https://video.fosdem.org/2020/AW1.121/freebsd_around_the_world.webm,,,Jahmal Eran
2020,9106,2020-02-02 00:00:00,12:25,00:40,BSD / PostgreSQL,FreeBSD and LLVM support,devroom,https://video.fosdem.org/2020/AW1.121/freebsd_llvm_support.webm,,,Brendalis Parnell
2020,9383,2020-02-02 00:00:00,13:10,01:00,BSD / PostgreSQL,Break your BSD kernel,devroom,https://video.fosdem.org/2020/AW1.121/fuzzing_bsd_kernel.webm,https://2019.eurobsdcon.org/slides/Fuzzing%20Filesystems%20on%20NetBSD%20via%20AFL+KCOV%20-%20Maciej%20Grochowski.pdf,,Leatha Margarito
2020,10087,2020-02-02 00:00:00,14:15,00:15,BSD / PostgreSQL,KDE on FreeBSD,devroom,https://video.fosdem.org/2020/AW1.121/kde_on_freebsd.webm,,,Aren Savannah
2020,10095,2020-02-02 00:00:00,14:35,00:45,BSD / PostgreSQL,"NetBSD Native APIs - A Userland Perspective (Audio, Input)",devroom,https://video.fosdem.org/2020/AW1.121/netbsd_audio.webm,,,Jenalea Jilliam
2020,9717,2020-02-02 00:00:00,15:25,00:30,BSD / PostgreSQL,X11 and Wayland: A tale of two implementations,devroom,https://video.fosdem.org/2020/AW1.121/porting_wayland.webm,,,Derak Delontae
2020,9815,2020-02-02 00:00:00,16:00,01:00,BSD / PostgreSQL,Graphing FreeBSD disk utilization with Prometheus,devroom,https://video.fosdem.org/2020/AW1.121/freebsd_prometheus.webm,,,Ashford Marne
2020,9921,2020-02-02 00:00:00,09:30,00:20,Minimalistic Languages,Making poetry with Racket,devroom,https://video.fosdem.org/2020/AW1.125/racket_poetry.webm,,,Santonio Jesseka
2020,9678,2020-02-02 00:00:00,09:50,00:20,Minimalistic Languages,"A small, FRP DSL for distributed systems",devroom,https://video.fosdem.org/2020/AW1.125/mgmtconfigmore.webm,,,Silvano Janise
2020,9147,2020-02-02 00:00:00,10:10,00:20,Minimalistic Languages,"XL, an extensible programming language",devroom,https://video.fosdem.org/2020/AW1.125/xllang.webm,,,Merrick Lene
2020,10224,2020-02-02 00:00:00,10:30,00:20,Minimalistic Languages,Forth - The New Synthesis,devroom,https://video.fosdem.org/2020/AW1.125/forth_new_synthesis.webm,,,Kristeen Kashaun
2020,9439,2020-02-02 00:00:00,10:50,00:20,Minimalistic Languages,A minimal pur object-oriented reflective language,devroom,https://video.fosdem.org/2020/AW1.125/pharominimalreflectivelang.webm,,,Shrena Marlisa
2020,9443,2020-02-02 00:00:00,11:10,00:20,Minimalistic Languages,Bootstrapping minimal reflective language kernels,devroom,https://video.fosdem.org/2020/AW1.125/pharominimalrefllangkernels.webm,,,Falecia Johnnylee
2020,10710,2020-02-02 00:00:00,11:30,00:20,Minimalistic Languages,Universal package & service discovery with Guix,devroom,https://video.fosdem.org/2020/AW1.125/gnuguixpackagemanager.webm,,,Ladarren Trishia
2020,9959,2020-02-02 00:00:00,11:50,00:20,Minimalistic Languages,GNU Mes ,devroom,https://video.fosdem.org/2020/AW1.125/gnumes.webm,,,Nazanin Myria
2020,9993,2020-02-02 00:00:00,12:10,00:30,Minimalistic Languages,Lisp everywhere!,devroom,https://video.fosdem.org/2020/AW1.125/lispeverywhere.webm,,,Heath Rozalyn
2020,9987,2020-02-02 00:00:00,12:40,00:30,Minimalistic Languages,Celebrating Guile 2020,devroom,https://video.fosdem.org/2020/AW1.125/guile2020.webm,https://wingolog.org/pub/fosdem-2020-guile-the-ancient-and-spry-slides.pdf,,Jerren Gatlin
2020,10269,2020-02-02 00:00:00,13:10,00:30,Minimalistic Languages,Introduction to G-Expressions,devroom,https://video.fosdem.org/2020/AW1.125/gexpressionsguile.webm,,,Cira Traniece
2020,10415,2020-02-02 00:00:00,13:40,00:20,Minimalistic Languages,Let me tell you about Raku,devroom,https://video.fosdem.org/2020/AW1.125/rakulang.webm,,,Presley Alder
2020,9683,2020-02-02 00:00:00,14:00,00:30,Minimalistic Languages,Minimalistic typed Lua is here,devroom,https://video.fosdem.org/2020/AW1.125/minimalistictypedlua.webm,,,Joslyn Cherie
2020,9735,2020-02-02 00:00:00,14:30,00:20,Minimalistic Languages,"RaptorJIT: a fast, dynamic systems programming language",devroom,https://video.fosdem.org/2020/AW1.125/raptorjit_lua.webm,,,Librada Shoni
2020,10553,2020-02-02 00:00:00,14:50,00:30,Minimalistic Languages,The best of both worlds?,devroom,https://video.fosdem.org/2020/AW1.125/crystal_lang.webm,,,Terricka Shaina
2020,10220,2020-02-02 00:00:00,15:20,00:30,Minimalistic Languages,Nim on everything,devroom,https://video.fosdem.org/2020/AW1.125/nimoneverything.webm,,,Jahan Shadee
2020,10238,2020-02-02 00:00:00,15:50,00:30,Minimalistic Languages,Move semantics in Nim,devroom,https://video.fosdem.org/2020/AW1.125/nimmovesemantics.webm,,,Kathryne Karema
2020,10144,2020-02-02 00:00:00,16:20,00:20,Minimalistic Languages,Designing an ultra low-overhead multithreading runtime for Nim,devroom,https://video.fosdem.org/2020/AW1.125/nimultralowoverheadruntime.webm,,,Alain Denica
2020,10182,2020-02-02 00:00:00,16:40,00:20,Minimalistic Languages,Async await in Nim,devroom,https://video.fosdem.org/2020/AW1.125/asyncawaitnim.webm,,,Tavoris Abrahm
2020,9624,2020-02-02 00:00:00,09:00,00:15,Geospatial,istsos3: Data Analysis and statistical tools and unit conversions,devroom,https://video.fosdem.org/2020/AW1.126/geo_istsos3.webm,,,Tequan Latham
2020,10503,2020-02-02 00:00:00,09:20,00:20,Geospatial,STAC: Search and discovery of geospatial assets,devroom,https://video.fosdem.org/2020/AW1.126/introduction_to_spatiotemporal_asset_catalogs_stac.webm,,,Dvid Jona
2020,10504,2020-02-02 00:00:00,09:40,00:20,Geospatial,openEO: Interoperable geoprocessing in the cloud,devroom,https://video.fosdem.org/2020/AW1.126/introduction_to_openeo.webm,,,Dvid Jona
2020,10564,2020-02-02 00:00:00,10:05,00:20,Geospatial,GeoServer Basics,devroom,https://video.fosdem.org/2020/AW1.126/geoserver.webm,,,Chasen Randalyn
2020,10761,2020-02-02 00:00:00,10:25,00:20,Geospatial,GeoNetwork Basics,devroom,https://video.fosdem.org/2020/AW1.126/geonetwork_basics.webm,,,Chasen Randalyn
2020,10518,2020-02-02 00:00:00,10:50,00:20,Geospatial,Getting inspired by open software for a web site: g3n.fyi,devroom,https://video.fosdem.org/2020/AW1.126/getting_inspired_by_open_software_for_a_web_site_g3nfyi.webm,,,Millissa Jaymar
2020,10378,2020-02-02 00:00:00,11:15,00:20,Geospatial,Arabesque: a geographic flow visualization application,devroom,https://video.fosdem.org/2020/AW1.126/arabesque_a_geographic_flow_visualization_application.webm,,,Rashonda Allisyn
2020,10511,2020-02-02 00:00:00,11:40,00:20,Geospatial,Boost.Geometry R-tree - speeding up geographical computation.,devroom,https://video.fosdem.org/2020/AW1.126/boostgeometry_rtree_speeding_up_geographical_computation.webm,,,Angelica Shante
2020,9262,2020-02-02 00:00:00,12:05,00:20,Geospatial,Testing Navit using Device Farms,devroom,http://www.navit-project.org,,,Victor Indria
2020,10495,2020-02-02 00:00:00,12:30,00:20,Geospatial,Reverse Geocoding is not easy,devroom,https://video.fosdem.org/2020/AW1.126/reverse_geocoding_is_not_easy.webm,,,Rochele Cena
2020,10380,2020-02-02 00:00:00,12:55,00:20,Geospatial,Working with spatial trajectories in Boost Geometry,devroom,https://video.fosdem.org/2020/AW1.126/working_with_spatial_trajectories_in_boost_geometry.webm,,,Janely Adreana
2020,9197,2020-02-02 00:00:00,13:20,00:20,Geospatial,MobilityDB,devroom,https://video.fosdem.org/2020/AW1.126/mobilitydb.webm,,,Achilles Lanee
2020,10392,2020-02-02 00:00:00,13:45,00:20,Geospatial,Geo-spatial queries on multi-petabyte weather data archives,devroom,https://video.fosdem.org/2020/AW1.126/geospatial_queries_on_multipetabyte_weather_data_archives.webm,,,Princella Mikaila
2020,10509,2020-02-02 00:00:00,14:10,00:20,Geospatial,actinia: geoprocessing in the cloud,devroom,https://video.fosdem.org/2020/AW1.126/actinia_geoprocessing_in_the_cloud.webm,,,Emylee Elishia
2020,9778,2020-02-02 00:00:00,14:35,00:20,Geospatial,neat-EO.pink: Deep Learning Computer Vision patterns extraction at scale,devroom,https://video.fosdem.org/2020/AW1.126/robosat_pink_deep_learning_computer_vision_patterns_extraction_at_scale.webm,,,Miriam Tenika
2020,9287,2020-02-02 00:00:00,15:00,00:20,Geospatial,Apache Spark on planet scale,devroom,https://video.fosdem.org/2020/AW1.126/apache_spark_on_planet_scale.webm,,,Gustaf Sherene
2020,9096,2020-02-02 00:00:00,15:25,00:20,Geospatial,Creating GPX tracks from cycle routes in OpenStreetMap,devroom,https://video.fosdem.org/2020/AW1.126/creating_gpx_tracks_from_cycle_routes_in_openstreetmap.webm,,,Clint Scarlet
2020,10237,2020-02-02 00:00:00,15:50,00:20,Geospatial,Divide and map. Now.,devroom,https://video.fosdem.org/2020/AW1.126/geo_damn.webm,,,Calie Tory
2020,9347,2020-02-02 00:00:00,16:15,00:20,Geospatial,Integration Processes,devroom,https://video.fosdem.org/2020/AW1.126/integration_processes.webm,,,Jontae Billijo
2020,10762,2020-02-02 00:00:00,16:40,00:20,Geospatial,Wallonia GeoChallenge ,devroom,https://video.fosdem.org/2020/AW1.126/geochallenge.webm,,,Shaniece Tanyia
2020,9401,2020-02-02 00:00:00,09:00,00:55,Distributions,Do Linux Distributions Still Matter with Containers?,devroom,https://video.fosdem.org/2020/K.3.201/dldsmwc.webm,https://docs.google.com/presentation/d/175ZuAywtPyRsDaS7vHoCvq8W2jvgY0f53hmGcTFOc_E/edit#slide=id.g4f6592764e_6_0,,Kalana Brielle
2020,10480,2020-02-02 00:00:00,10:00,00:25,Distributions,What's up on Haiku?,devroom,https://video.fosdem.org/2020/K.3.201/wuoh.webm,,,Laketha Myia
2020,9278,2020-02-02 00:00:00,10:30,00:25,Distributions,Homebrew: Features and Funding,devroom,https://video.fosdem.org/2020/K.3.201/hfaf.webm,,,Tamar Ariane
2020,10112,2020-02-02 00:00:00,11:00,00:25,Distributions,GNU Guix as an alternative to the Yocto Project,devroom,https://video.fosdem.org/2020/K.3.201/ggaaattyp.webm,,,Aston Jordi
2020,9075,2020-02-02 00:00:00,11:30,00:25,Distributions,Software distribution: new points of failure,devroom,https://video.fosdem.org/2020/K.3.201/sdnpof.webm,,,Shaniqua Shonetta
2020,9457,2020-02-02 00:00:00,12:00,00:55,Distributions,Reinventing Home Directories,devroom,https://video.fosdem.org/2020/K.3.201/rhdlp.webm,,,Ronnel Laretha
2020,9455,2020-02-02 00:00:00,13:00,00:55,Distributions,Using systemd security features to build a more secure distro,devroom,https://video.fosdem.org/2020/K.3.201/ussftbasd.webm,,,Anda Stasha
2020,10387,2020-02-02 00:00:00,14:00,00:25,Distributions,Introducing libeconf,devroom,https://video.fosdem.org/2020/K.3.201/ilbsclte.webm,,,Chao Vu
2020,10372,2020-02-02 00:00:00,14:30,00:25,Distributions,GRUB upstream and distros cooperation,devroom,https://video.fosdem.org/2020/K.3.201/guadc.webm,,,Serrita Marilee
2020,10386,2020-02-02 00:00:00,15:00,00:55,Distributions,Integrating new major components on fast and slow moving distributions,devroom,https://video.fosdem.org/2020/K.3.201/inmcofasmd.webm,,,Talaya Sal
2020,9674,2020-02-02 00:00:00,16:00,00:55,Distributions,"Fedora rawhide packages gating, for real!",devroom,https://video.fosdem.org/2020/K.3.201/frpgfr.webm,,,Freeman Arnie
2020,9852,2020-02-02 00:00:00,09:00,00:25,Rust,Discover dependency license information with ClearlyDefined,devroom,https://video.fosdem.org/2020/K.3.401/rust_license_clearlydefined.webm,,,Asti Howell
2020,10321,2020-02-02 00:00:00,09:30,00:25,Rust,cargo deny,devroom,https://video.fosdem.org/2020/K.3.401/rust_cargo_deny.webm,https://github.com/Jake-Shadle/talks/tree/master/deny/slides.md,,Philbert Abdallah
2020,10170,2020-02-02 00:00:00,10:00,00:25,Rust,Packaging Rust programs in GNU Guix,devroom,https://video.fosdem.org/2020/K.3.401/rust_packaging_gnu_guix.webm,,,Vontrell Laneesha
2020,9098,2020-02-02 00:00:00,10:30,00:20,Rust,rustdoc: beyond documentation,devroom,https://video.fosdem.org/2020/K.3.401/rust_rustdoc.webm,,,Oneil Braedon
2020,9472,2020-02-02 00:00:00,10:50,00:45,Rust,Rusty instruments,devroom,https://video.fosdem.org/2020/K.3.401/rust_muses.webm,,,Jamel Lisa
2020,10324,2020-02-02 00:00:00,11:40,00:45,Rust,Optimizing rav1e,devroom,https://video.fosdem.org/2020/K.3.401/rust_optimizing_rav1e.webm,,,Jaret Talishia
2020,10258,2020-02-02 00:00:00,12:30,00:25,Rust,sled and rio,devroom,https://video.fosdem.org/2020/K.3.401/rust_techniques_sled.webm,,,Kingsley Alvie
2020,9313,2020-02-02 00:00:00,13:00,00:45,Rust,RedisJSON ,devroom,https://video.fosdem.org/2020/K.3.401/rust_redisjson.webm,,,Netra Celise
2020,10214,2020-02-02 00:00:00,13:50,00:25,Rust,Sharing memories of Python and Rust,devroom,https://video.fosdem.org/2020/K.3.401/rust_python_sharing_memories.webm,,,Tremika Alok
2020,9127,2020-02-02 00:00:00,14:20,00:45,Rust,Building WebGPU with Rust,devroom,https://video.fosdem.org/2020/K.3.401/rust_webgpu.webm,,,Quentin Kelsea
2020,10425,2020-02-02 00:00:00,15:10,00:25,Rust,Progress of Rust and WASM in 2019,devroom,https://video.fosdem.org/2020/K.3.401/rust_wasm_progress_2019.webm,,,Natane Pearlie
2020,10054,2020-02-02 00:00:00,15:40,00:25,Rust,Rustifying the Virtual Machine Introspection ecosystem,devroom,https://video.fosdem.org/2020/K.3.401/rust_vm_introspection.webm,,,Sunil Triana
2020,9911,2020-02-02 00:00:00,16:10,00:45,Rust,zbus: yet another D-Bus library,devroom,https://video.fosdem.org/2020/K.3.401/rust_dbus_library.webm,,,Stirling Timesha
2020,10143,2020-02-02 00:00:00,10:05,00:25,Debugging Tools,Low-end platform profiling with HawkTracer profiler,devroom,https://video.fosdem.org/2020/K.4.201/debugging_hawktrace.webm,,,Meka Kedron
2020,9322,2020-02-02 00:00:00,10:35,00:30,Debugging Tools,GDB pipelines -- convenience iteration over inferior data structures,devroom,https://video.fosdem.org/2020/K.4.201/debugging_gdb_pipelines.webm,,,Holden Kailey
2020,10515,2020-02-02 00:00:00,11:10,00:30,Debugging Tools,The GDB Text User Interface,devroom,https://video.fosdem.org/2020/K.4.201/debugging_gdb_tui.webm,,,Gonzalo Danilo
2020,10404,2020-02-02 00:00:00,11:45,00:40,Debugging Tools,Memcheck Reloaded,devroom,https://video.fosdem.org/2020/K.4.201/debugging_memcheck_reloaded.webm,,,Hoa Silas
2020,9730,2020-02-02 00:00:00,12:30,00:30,Debugging Tools,Postmodern strace,devroom,https://video.fosdem.org/2020/K.4.201/debugging_strace_modern.webm,,,Sharree Terez
2020,9721,2020-02-02 00:00:00,13:05,00:30,Debugging Tools,strace: fight for performance,devroom,https://video.fosdem.org/2020/K.4.201/debugging_strace_perfotmance.webm,,,Geneen Nga
2020,10456,2020-02-02 00:00:00,13:40,00:30,Debugging Tools,strace --seccomp-bpf: a look under the hood,devroom,https://video.fosdem.org/2020/K.4.201/debugging_strace_bpf.webm,,,Judea Skyeler
2020,10410,2020-02-02 00:00:00,14:15,00:40,Debugging Tools,Tools and mechanisms to debug BPF programs,devroom,https://video.fosdem.org/2020/K.4.201/debugging_bpf.webm,,,Va Braylon
2020,10393,2020-02-02 00:00:00,15:00,00:15,Debugging Tools,Support for mini-debuginfo in LLDB,devroom,https://video.fosdem.org/2020/K.4.201/debugging_mini.webm,,,Garry Annett
2020,10308,2020-02-02 00:00:00,15:20,00:40,Debugging Tools,The elfutils debuginfod server,devroom,https://video.fosdem.org/2020/K.4.201/debugging_debuginfod.webm,,,Joyanne Earnest|Brette Brionne
2020,10354,2020-02-02 00:00:00,16:05,00:30,Debugging Tools,Debugging apps running in Kubernetes,devroom,https://video.fosdem.org/2020/K.4.201/debugging_kubernetes.webm,,,Eamonn Mickala
2020,9292,2020-02-02 00:00:00,09:00,00:25,Hardware Enablement,BSP generator for 3000+ ARM microcontrollers,devroom,https://video.fosdem.org/2020/K.4.401/startup_gen.webm,,,Wilda Henny
2020,9681,2020-02-02 00:00:00,09:30,00:25,Hardware Enablement,On-hardware debugging of IP cores with free tools,devroom,https://video.fosdem.org/2020/K.4.401/fpga_hw_dbg.webm,,,Lawrance Leighton
2020,9858,2020-02-02 00:00:00,10:00,00:25,Hardware Enablement,Continuous Integration for Open Hardware Projects,devroom,https://video.fosdem.org/2020/K.4.401/oshw_ci.webm,,,Lauraann Islam
2020,10219,2020-02-02 00:00:00,10:30,00:25,Hardware Enablement,Open Source Firmware Testing at Facebook,devroom,https://video.fosdem.org/2020/K.4.401/firmware_test.webm,,,Adekunle Alauna|Burnell Ericia
2020,10824,2020-02-02 00:00:00,11:00,00:55,Hardware Enablement,AMENDMENT How to run Linux on RISC-V ,devroom,https://video.fosdem.org/2020/K.4.401/riscv_fpga.webm,https://www.slideshare.net/DrewFustini/riscv-and-open-source-chip-design,,Clarence Carlyne
2020,9421,2020-02-02 00:00:00,12:00,00:25,Hardware Enablement,A free toolchain for 0.01 € - computers,devroom,https://video.fosdem.org/2020/K.4.401/paduak_toolchain.webm,,,Nona Stella
2020,10452,2020-02-02 00:00:00,12:30,00:25,Hardware Enablement,Status of AMD platforms in coreboot,devroom,https://video.fosdem.org/2020/K.4.401/coreboot_amd.webm,,,Keiko Laureen
2020,10650,2020-02-02 00:00:00,13:00,00:55,Hardware Enablement,Open Source Hardware for Industrial use,devroom,https://video.fosdem.org/2020/K.4.401/olimex_oshw.webm,,,Leanora Geno
2020,10707,2020-02-02 00:00:00,14:00,00:55,Hardware Enablement,FOSDEM Video Box,devroom,https://video.fosdem.org/2020/K.4.401/videobox.webm,,,Kiosha Arly|Cheston Lilyanne|Donna Booker
2020,10732,2020-02-02 00:00:00,15:00,00:55,Hardware Enablement,Using OSHW and OSS for building your custom hardware platform,devroom,https://video.fosdem.org/2020/K.4.401/oshw_custom.webm,,,Delano Shamanda
2020,10670,2020-02-02 00:00:00,16:00,00:55,Hardware Enablement,"Extending the lifetime of smartphones with Replicant, a fully free Android distribution",devroom,https://video.fosdem.org/2020/K.4.401/replicant.webm,,,Cortland Delante
2020,9647,2020-02-02 00:00:00,09:00,00:50,Microkernel OS,seL4 Microkernel Status Update,devroom,https://video.fosdem.org/2020/K.4.601/uk_sel4.webm,,,Ancil Courtnay
2020,9408,2020-02-02 00:00:00,10:00,00:35,Microkernel OS,M³: Taking Microkernels to the Next Level,devroom,https://video.fosdem.org/2020/K.4.601/uk_m3.webm,,,Hovsep Alyce
2020,10419,2020-02-02 00:00:00,10:40,00:15,Microkernel OS,HelenOS in the Year of the Pig,devroom,https://video.fosdem.org/2020/K.4.601/uk_helenos.webm,,,Spring Caryn
2020,9284,2020-02-02 00:00:00,11:00,00:25,Microkernel OS,Linux Kernel Library,devroom,https://video.fosdem.org/2020/K.4.601/uk_linux.webm,,,Charla Franki
2020,10152,2020-02-02 00:00:00,11:30,00:25,Microkernel OS,Phantom OS,devroom,https://video.fosdem.org/2020/K.4.601/uk_phantom.webm,,,Bettie Estuardo
2020,9111,2020-02-02 00:00:00,12:00,00:25,Microkernel OS,Gneiss: A Nice Component Framework in SPARK,devroom,https://video.fosdem.org/2020/K.4.601/uk_gneiss.webm,,,Atlee Annica
2020,10020,2020-02-02 00:00:00,12:30,00:25,Microkernel OS,A Component-based Environment for Android Apps,devroom,https://video.fosdem.org/2020/K.4.601/uk_android.webm,,,Donella Roshawnda
2020,10150,2020-02-02 00:00:00,13:00,00:50,Microkernel OS,Demonstration of the Sculpt Operating System,devroom,https://video.fosdem.org/2020/K.4.601/uk_sculpt.webm,,,Eve Gregory
2020,10381,2020-02-02 00:00:00,14:00,00:25,Microkernel OS,A Brief Survey through Genode's ARMv8 Playground,devroom,https://video.fosdem.org/2020/K.4.601/uk_genode_armv8.webm,,,Elice Jorgen
2020,10344,2020-02-02 00:00:00,14:30,00:50,Microkernel OS,NOVA Microhypervisor on ARMv8-A,devroom,https://video.fosdem.org/2020/K.4.601/uk_nova.webm,,,Sherley Winfred
2020,10376,2020-02-02 00:00:00,15:30,00:25,Microkernel OS,The HIPPEROS RTOS,devroom,https://video.fosdem.org/2020/K.4.601/uk_hipperos.webm,,,Ivy Amisha
2020,10215,2020-02-02 00:00:00,16:00,00:25,Microkernel OS,Unikraft: A Unikernel Toolkit,devroom,https://video.fosdem.org/2020/K.4.601/uk_unicraft.webm,,,Alex Shameeka
2020,10510,2020-02-02 00:00:00,16:30,00:25,Microkernel OS,VUOS: Give Your Processes a New VU,devroom,https://video.fosdem.org/2020/K.4.601/uk_vuos.webm,,,Dominik Dominik
2020,10757,2020-02-02 00:00:00,09:00,00:25,Mozilla,How Firefox upholds its values and keeps up with change,devroom,https://video.fosdem.org/2020/UA2.114/how_firefox_upholds_its_values.webm,,,Sadi Adrain
2020,10782,2020-02-02 00:00:00,09:30,00:30,Mozilla,Thunderbird in 2020 and Beyond,devroom,,,,Grady Carlito
2020,9037,2020-02-02 00:00:00,10:00,00:25,Mozilla,Make it accessible,devroom,https://video.fosdem.org/2020/UA2.114/make_it_accessible.webm,,,Keiona Cilicia
2020,10766,2020-02-02 00:00:00,11:00,00:25,Mozilla,Is the web rea11y for all?,devroom,https://video.fosdem.org/2020/UA2.114/is_the_web_rea11ly_for_all.webm,,,Quentez Yomayra
2020,10708,2020-02-02 00:00:00,11:30,00:40,Mozilla,What are the Top 10 Frustrations for Web Developers and Designers?,devroom,https://video.fosdem.org/2020/UA2.114/what_are_the_top_10_frustrations_for_web_developers_and_designers.webm,,,Payal Kedrick
2020,10741,2020-02-02 00:00:00,12:15,00:25,Mozilla,Discover the New Firefox Profiler,devroom,https://video.fosdem.org/2020/UA2.114/discover_the_new_firefox_profiler.webm,,,Ashle Brendi
2020,10779,2020-02-02 00:00:00,12:45,00:25,Mozilla,Web compatibility and ML,devroom,https://video.fosdem.org/2020/UA2.114/web_compatibility_and_ml.webm,,,Blaine Milana
2020,10698,2020-02-02 00:00:00,13:15,00:40,Mozilla,Facilitating distributed deterministic computation with WASI,devroom,https://video.fosdem.org/2020/UA2.114/facilitating_distributed_deterministic_computation_with_wasi.webm,,,Daymond Lateef
2020,10752,2020-02-02 00:00:00,14:00,00:25,Mozilla,"Loanwords, Agriculture & WebAssembly",devroom,https://video.fosdem.org/2020/UA2.114/loanwords_agriculture_and_webassembly.webm,,,Lakresha Jashira
2020,10755,2020-02-02 00:00:00,14:30,00:25,Mozilla,AMENDMENT A Mozilla IoT Forecast thats Sunny and Clear -- No Clouds!,devroom,https://video.fosdem.org/2020/UA2.114/a_mozilla_iot_forcast_thats_sunny_and_clear.webm,https://docs.google.com/presentation/d/1zbL2pxDp6gRHwkwSfdweTwtnDXV5meUuO0OPuKNdl0k/present?token=AC4w5Vic-a0Var5kzoD05MupXuX84JIx_Q%3A1580647887106&includes_info_params=1&eisi=CMGczp70sucCFWEonwodAUoGEQ#slide=id.g50637345e0_0_16,,Christopherlee Bo
2020,10812,2020-02-02 00:00:00,15:00,00:25,Mozilla,AMENDMENT Generate a DeepSpeech model with the help of your community,devroom,https://video.fosdem.org/2020/UA2.114/how_to_get_fun_with_teamwork.webm,,,Lyssa Pepper
